run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106843654/,東急目黒線 奥沢駅 3階建 築2年,東京都世田谷区奥沢4,34万,340000.0,84.82,25.658050962176908,,,3SLDK,1階 | - 51万円 | 3SLDK 84.82m 2,https://suumo.jp/chintai/jnc_000106843654/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105924297/,東急目黒線 奥沢駅 3階建 築16年,東京都世田谷区東玉川1,33万,330000.0,87.35,26.423375990876597,,,3LDK,- | 33万円 33万円 | 3LDK 87.35m 2,https://suumo.jp/chintai/jnc_000105924297/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105005964/,プラウド奥沢,東京都世田谷区奥沢3,35万,350000.0,79.67,24.100175903756597,,,3LDK,3階 | 70万円 35万円 | 3LDK 79.67m 2,https://suumo.jp/chintai/jnc_000105005964/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106460744/,SUNY COURT,東京都世田谷区奥沢2,9.4万,94000.0,27.94,8.451850316944387,,,1K,1階 | 9.4万円 9.4万円 | 1K 27.94m 2,https://suumo.jp/chintai/jnc_000106460744/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106817944/,CHEZ-SOI OKUSAWA2,東京都世田谷区奥沢4,11.7万,117000.0,36.22,10.956550410870639,,,1K,2階 | 11.7万円 11.7万円 | 1K 36.22m 2,https://suumo.jp/chintai/jnc_000106817944/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000048702433/,奥沢スカイハイツ,東京都世田谷区奥沢5,9万,90000.0,30.0,9.075000340312512,,,2K,2階 | 9万円 - | 2K 30m 2,https://suumo.jp/chintai/jnc_000048702433/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000055887499/,ラフィネ自由が丘,東京都世田谷区奥沢3,8.6万,86000.0,23.18,7.011950262948134,,,1K,1階 | 8.6万円 8.6万円 | 1K 23.18m 2,https://suumo.jp/chintai/jnc_000055887499/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106508524/,自由が丘ハイツ,東京都世田谷区奥沢2,8万,80000.0,22.08,6.679200250470008,,,ワンルーム,2階 | 8万円 8万円 | ワンルーム 22.08m 2,https://suumo.jp/chintai/jnc_000106508524/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106837862/,RGMハイツ,東京都世田谷区奥沢4,7万,70000.0,20.0,6.050000226875008,,,1K,1階 | 7万円 7万円 | 1K 20m 2,https://suumo.jp/chintai/jnc_000106837862/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000064354671/,東急目黒線 奥沢駅 4階建 築43年,東京都世田谷区奥沢1,6.5万,65000.0,15.0,4.537500170156256,,,ワンルーム,3階 | 6.5万円 6.5万円 | ワンルーム 15m 2,https://suumo.jp/chintai/jnc_000064354671/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000075048243/,メゾン・ド・エルビエ,東京都世田谷区奥沢2,4.9万,49000.0,13.34,4.0353501513256305,,,ワンルーム,2階 | 4.9万円 4.9万円 | ワンルーム 13.34m 2,https://suumo.jp/chintai/jnc_000075048243/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106192137/,毛利ビル,東京都世田谷区奥沢3,6.5万,65000.0,23.65,7.154125268279697,,,1K,3階 | - - | 1K 23.65m 2,https://suumo.jp/chintai/jnc_000106192137/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106335826/,ルクレ自由が丘,東京都目黒区自由が丘2,25.6万,256000.0,49.09,14.849725556864708,,,1LDK,B1-1階 | - - | 1LDK 49.09m 2,https://suumo.jp/chintai/jnc_000106335826/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106831414/,VALE自由が丘,東京都世田谷区奥沢5,14.6万,146000.0,35.62,10.77505040406439,,,2K,2階 | 14.6万円 14.6万円 | 2K 35.62m 2,https://suumo.jp/chintai/jnc_000106831414/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106396269/,グラン シャンテ,東京都世田谷区奥沢4,34万,340000.0,84.82,25.658050962176908,,,3LDK,1階 | - 51万円 | 3LDK 84.82m 2,https://suumo.jp/chintai/jnc_000106396269/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106789002/,田園調布ハイム,東京都世田谷区玉川田園調布2,8.8万,88000.0,34.83,10.536075395102825,,,2DK,3階 | 8.8万円 8.8万円 | 2DK 34.83m 2,https://suumo.jp/chintai/jnc_000106789002/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106740072/,S邸,東京都世田谷区奥沢3,16万,160000.0,53.0,16.03250060121877,,,2LDK,- | 16万円 16万円 | 2LDK 53m 2,https://suumo.jp/chintai/jnc_000106740072/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105608468/,ウェルスクエアイズム奥沢,東京都世田谷区奥沢1,10.9万,109000.0,23.4,7.078500265443759,,,ワンルーム,3階 | 10.9万円 10.9万円 | ワンルーム 23.4m 2,https://suumo.jp/chintai/jnc_000105608468/
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100494323728,東急大井町線 尾山台駅 2階建 築67年,東京都世田谷区深沢3,6.1万,61000.0,33.57,10.1549253808097,,,1K,2階 | 6.1万円 - | 1K 33.57m 2,https://suumo.jp/chintai/jnc_000105578197/?bc=100494323728
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100495514448,東急東横線 自由が丘駅 2階建 築15年,東京都世田谷区深沢2,25万,250000.0,74.52,22.54230084533628,,,2LDK,1階 | 25万円 25万円 | 2LDK 74.52m 2,https://suumo.jp/chintai/jnc_000105704092/?bc=100495514448
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100499188750,深沢三輪舎,東京都世田谷区深沢3,13万,130000.0,58.36,17.653900662021275,,,1LDK,3階 | - 13万円 | 1LDK 58.36m 2,https://suumo.jp/chintai/jnc_000102458351/?bc=100499188750
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100482941782,trias441,東京都世田谷区奥沢4,10.5万,105000.0,18.05,5.460125204754695,,,1DK,2階 | - - | 1DK 18.05m 2,https://suumo.jp/chintai/jnc_000096255540/?bc=100482941782
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100498623618,trias441,東京都世田谷区奥沢4,17.2万,172000.0,29.0,8.772500328968762,,,1LDK,2階 | - - | 1LDK 29m 2,https://suumo.jp/chintai/jnc_000106053789/?bc=100498623618
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100503879043,アドラー奥沢,東京都世田谷区奥沢4,18.4万,184000.0,42.45,12.841125481542205,,,1LDK,1階 | 18.4万円 18.4万円 | 1LDK 42.45m 2,https://suumo.jp/chintai/jnc_000106772151/?bc=100503879043
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100464795548,Fullea奥沢,東京都世田谷区奥沢3,18.7万,187000.0,31.6,9.559000358462514,,,1LDK,4階 | - - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000104996958/?bc=100464795548
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100447645696,Fullea奥沢,東京都世田谷区奥沢3,20万,200000.0,35.42,10.71455040179564,,,1LDK,2階 | 20万円 - | 1LDK 35.42m 2,https://suumo.jp/chintai/jnc_000104996955/?bc=100447645696
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100488451900,Fullea奥沢,東京都世田谷区奥沢3,20.7万,207000.0,31.6,9.559000358462514,,,1LDK,4階 | 20.7万円 - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000099940014/?bc=100488451900
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100447434824,Fullea奥沢,東京都世田谷区奥沢3,21.8万,218000.0,38.16,11.543400432877515,,,1DK,4階 | 21.8万円 - | 1DK 38.16m 2,https://suumo.jp/chintai/jnc_000104996957/?bc=100447434824
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100489038834,Fullea奥沢,東京都世田谷区奥沢3,23.8万,238000.0,38.16,11.543400432877515,,,1DK,4階 | 23.8万円 - | 1DK 38.16m 2,https://suumo.jp/chintai/jnc_000099934176/?bc=100489038834
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100397398582,GranDuo奥沢,東京都世田谷区奥沢1,27.2万,272000.0,53.73,16.253325609499708,,,1LDK,2階 | - - | 1LDK 53.73m 2,https://suumo.jp/chintai/jnc_000104844720/?bc=100397398582
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100488620942,GranDuo奥沢,東京都世田谷区奥沢1,29.5万,295000.0,58.44,17.678100662928774,,,1SLDK,2階 | - - | 1SLDK 58.44m 2,https://suumo.jp/chintai/jnc_000104844721/?bc=100488620942
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100503086563,東急目黒線 奥沢駅 地上2階建 築63年,東京都世田谷区奥沢4,25万,250000.0,90.18,27.279451022979412,,,3LDK,1-2階 | 25万円 25万円 | 3LDK 90.18m 2,https://suumo.jp/chintai/jnc_000106650943/?bc=100503086563
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100494299210,大洋奥沢マンション,東京都世田谷区奥沢3,11万,110000.0,29.0,8.772500328968762,,,1LDK,4階 | 11万円 11万円 | 1LDK 29m 2,https://suumo.jp/chintai/jnc_000105570150/?bc=100494299210
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100502893215,東急目黒線 奥沢駅 7階建 築35年,東京都世田谷区奥沢1,25万,250000.0,88.67,26.82267600585035,,,2LDK,4階 | 25万円 25万円 | 2LDK 88.67m 2,https://suumo.jp/chintai/jnc_000106628438/?bc=100502893215
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100503037421,東急目黒線 奥沢駅 7階建 築35年,東京都世田谷区奥沢1,26万,260000.0,91.71,27.742276040335348,,,2LDK,1階 | 26万円 26万円 | 2LDK 91.71m 2,https://suumo.jp/chintai/jnc_000106628437/?bc=100503037421
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100503748012,自由ヶ丘ファースト,東京都世田谷区奥沢3,16万,160000.0,51.15,15.472875580232833,,,2DK,1階 | 16万円 16万円 | 2DK 51.15m 2,https://suumo.jp/chintai/jnc_000106756475/?bc=100503748012
2026-05-01,2026-05-01T07:15:33+09:00,rent,賃貸,100498824879,CHART HOUSE自由が丘,東京都世田谷区奥沢2,16.9万,169000.0,48.66,14.719650551986893,,,1SDK,1階 | 16.9万円 16.9万円 | 1SDK 48.66m 2,https://suumo.jp/chintai/jnc_000106034522/?bc=100498824879
