run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000103977089/,Branche JIYUGAOKA,東京都世田谷区奥沢4,15.5万,155000.0,41.6,12.584000471900017,,,1LDK,3階 | - 15.5万円 | 1LDK 41.6m 2,https://suumo.jp/chintai/jnc_000103977089/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104776885/,ベルデ自由が丘,東京都世田谷区奥沢5,7.3万,73000.0,22.0,6.655000249562509,,,ワンルーム,1階 | 7.3万円 - | ワンルーム 22m 2,https://suumo.jp/chintai/jnc_000104776885/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104148987/,原口邸,東京都世田谷区奥沢1,35万,350000.0,111.3,33.66825126255942,,,4LDK,1階 | - 52.5万円 | 4LDK 111.3m 2,https://suumo.jp/chintai/jnc_000104148987/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104417069/,アドラー奥沢,東京都世田谷区奥沢4,18.7万,187000.0,44.56,13.47940050547752,,,1LDK,2階 | 18.7万円 18.7万円 | 1LDK 44.56m 2,https://suumo.jp/chintai/jnc_000104417069/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104753325/,東急目黒線 奥沢駅 地上2階建 築11年,東京都世田谷区東玉川1,18.5万,185000.0,67.7,20.479250767971905,,,2LDK,1-2階 | - 18.5万円 | 2LDK 67.7m 2,https://suumo.jp/chintai/jnc_000104753325/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104608659/,アトリオフラッツ自由が丘east,東京都世田谷区奥沢2,14.5万,145000.0,25.33,7.662325287337198,,,1K,1階 | 14.5万円 - | 1K 25.33m 2,https://suumo.jp/chintai/jnc_000104608659/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104608657/,クレイノディアコート,東京都世田谷区奥沢2,12.2万,122000.0,24.63,7.450575279396572,,,1K,2階 | - 12.2万円 | 1K 24.63m 2,https://suumo.jp/chintai/jnc_000104608657/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000099971768/,東急目黒線 奥沢駅 2階建 築37年,東京都世田谷区奥沢3,6.7万,67000.0,20.0,6.050000226875008,,,1K,1階 | 6.7万円 6.7万円 | 1K 20m 2,https://suumo.jp/chintai/jnc_000099971768/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104789281/,木曜館,東京都世田谷区奥沢3,7.3万,73000.0,19.83,5.9985752249465705,,,1K,2階 | 7.3万円 7.3万円 | 1K 19.83m 2,https://suumo.jp/chintai/jnc_000104789281/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104614777/,THE OAKS自由が丘Luxe,東京都世田谷区奥沢4,12.5万,125000.0,30.27,9.156675343375325,,,1K,2階 | - 6.25万円 | 1K 30.27m 2,https://suumo.jp/chintai/jnc_000104614777/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000067883390/,OLIO奥沢,東京都世田谷区奥沢3,7.5万,75000.0,19.11,5.7807752167790705,,,ワンルーム,5階 | 7.5万円 7.5万円 | ワンルーム 19.11m 2,https://suumo.jp/chintai/jnc_000067883390/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104801641/,ウェルシィセブン,東京都世田谷区奥沢1,7.7万,77000.0,18.73,5.665825212468445,,,ワンルーム,2階 | 7.7万円 - | ワンルーム 18.73m 2,https://suumo.jp/chintai/jnc_000104801641/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104582577/,シェソワ奥沢,東京都世田谷区奥沢3,8.5万,85000.0,22.64,6.848600256822509,,,1K,1階 | 8.5万円 8.5万円 | 1K 22.64m 2,https://suumo.jp/chintai/jnc_000104582577/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104789280/,東急目黒線 奥沢駅 3階建 築47年,東京都世田谷区奥沢3,7.5万,75000.0,25.25,7.638125286429697,,,1DK,3階 | 7.5万円 7.5万円 | 1DK 25.25m 2,https://suumo.jp/chintai/jnc_000104789280/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000103771174/,奥沢エンゼルマンション,東京都世田谷区奥沢4,5万,50000.0,13.2,3.993000149737505,,,1K,5階 | 5万円 5万円 | 1K 13.2m 2,https://suumo.jp/chintai/jnc_000103771174/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104021338/,Address Okusawa,東京都世田谷区奥沢1,14.3万,143000.0,33.12,10.018800375705013,,,1LDK,1階 | 14.3万円 14.3万円 | 1LDK 33.12m 2,https://suumo.jp/chintai/jnc_000104021338/
2026-02-09,2026-02-09T06:48:33+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104655591/,東急大井町線 緑が丘駅 4階建 築4年,東京都世田谷区奥沢2,14.9万,149000.0,31.7,9.589250359596887,,,1LDK,1階 | 14.9万円 14.9万円 | 1LDK 31.7m 2,https://suumo.jp/chintai/jnc_000104655591/
