run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106925110/,NEIVA奥沢,東京都世田谷区奥沢4,14万,140000.0,36.61,11.074525415294703,,,1LDK,1階 | - 14万円 | 1LDK 36.61m 2,https://suumo.jp/chintai/jnc_000106925110/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104996958/,Fullea奥沢,東京都世田谷区奥沢3,18.7万,187000.0,31.6,9.559000358462514,,,1LDK,4階 | 18.7万円 - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000104996958/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000107238277/,Arc奥沢B棟,東京都世田谷区奥沢1,13.8万,138000.0,36.85,11.147125418017202,,,1LDK,1階 | 13.8万円 13.8万円 | 1LDK 36.85m 2,https://suumo.jp/chintai/jnc_000107238277/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000079734305/,Branche JIYUGAOKA,東京都世田谷区奥沢4,12.2万,122000.0,31.5,9.528750357328137,,,1DK,4階 | - 12.2万円 | 1DK 31.5m 2,https://suumo.jp/chintai/jnc_000079734305/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000048702433/,奥沢スカイハイツ,東京都世田谷区奥沢5,9万,90000.0,30.0,9.075000340312512,,,2K,2階 | 9万円 - | 2K 30m 2,https://suumo.jp/chintai/jnc_000048702433/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000055887499/,ラフィネ自由が丘,東京都世田谷区奥沢3,8.6万,86000.0,23.18,7.011950262948134,,,1K,1階 | 8.6万円 8.6万円 | 1K 23.18m 2,https://suumo.jp/chintai/jnc_000055887499/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105608468/,ウェルスクエアイズム奥沢,東京都世田谷区奥沢1,10.9万,109000.0,23.4,7.078500265443759,,,ワンルーム,3階 | 10.9万円 10.9万円 | ワンルーム 23.4m 2,https://suumo.jp/chintai/jnc_000105608468/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000107269677/,ヴィラアイレックス奥沢,東京都世田谷区奥沢1,24万,240000.0,88.67,26.82267600585035,,,2LDK,4階 | 24万円 24万円 | 2LDK 88.67m 2,https://suumo.jp/chintai/jnc_000107269677/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106925106/,コスモリード奥沢,東京都世田谷区奥沢1,15万,150000.0,35.35,10.693375401001576,,,1DK,1階 | 15万円 - | 1DK 35.35m 2,https://suumo.jp/chintai/jnc_000106925106/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106613950/,グランピア自由が丘,東京都世田谷区奥沢5,13万,130000.0,26.17,7.916425296865949,,,1K,1階 | 13万円 - | 1K 26.17m 2,https://suumo.jp/chintai/jnc_000106613950/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000107200109/,メゾンイトウ,東京都世田谷区奥沢1,6万,60000.0,23.6,7.13900026771251,,,ワンルーム,1階 | 6万円 6万円 | ワンルーム 23.6m 2,https://suumo.jp/chintai/jnc_000107200109/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105843361/,日興パレス田園調布第2,東京都世田谷区東玉川1,6万,60000.0,18.63,5.63557521133407,,,ワンルーム,1階 | 6万円 6万円 | ワンルーム 18.63m 2,https://suumo.jp/chintai/jnc_000105843361/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000102914756/,東急目黒線 奥沢駅 5階建 築42年,東京都世田谷区奥沢3,5.5万,55000.0,15.97,4.830925181159694,,,ワンルーム,5階 | 5.5万円 - | ワンルーム 15.97m 2,https://suumo.jp/chintai/jnc_000102914756/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105887855/,和宗奥沢ハイツ,東京都世田谷区奥沢3,10.4万,104000.0,31.3,9.468250355059388,,,ワンルーム,2階 | - - | ワンルーム 31.3m 2,https://suumo.jp/chintai/jnc_000105887855/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000075048243/,メゾンドエルビエ,東京都世田谷区奥沢2,4.9万,49000.0,13.34,4.0353501513256305,,,ワンルーム,2階 | 4.9万円 4.9万円 | ワンルーム 13.34m 2,https://suumo.jp/chintai/jnc_000075048243/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000107347135/,CasaAsperaJiyugaoka,東京都世田谷区奥沢5,48万,480000.0,91.92,27.805801042717537,,,2SLDK,1階 | 48万円 48万円 | 2SLDK 91.92m 2,https://suumo.jp/chintai/jnc_000107347135/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105924297/,東急目黒線 奥沢駅 3階建 築16年,東京都世田谷区東玉川1,33万,330000.0,87.35,26.423375990876597,,,3LDK,- | 33万円 33万円 | 3LDK 87.35m 2,https://suumo.jp/chintai/jnc_000105924297/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106772151/,アドラー奥沢,東京都世田谷区奥沢4,18.4万,184000.0,42.45,12.841125481542205,,,1LDK,1階 | 18.4万円 18.4万円 | 1LDK 42.45m 2,https://suumo.jp/chintai/jnc_000106772151/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104844720/,GranDuo奥沢,東京都世田谷区奥沢1,27.2万,272000.0,53.73,16.253325609499708,,,1LDK,2階 | - - | 1LDK 53.73m 2,https://suumo.jp/chintai/jnc_000104844720/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000107353761/,ALERO自由が丘South,東京都世田谷区奥沢2,18.8万,188000.0,46.03,13.924075522152831,,,1LDK,1階 | 18.8万円 18.8万円 | 1LDK 46.03m 2,https://suumo.jp/chintai/jnc_000107353761/
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,100499277626,クリスティー深沢,東京都世田谷区深沢2,14.5万,145000.0,34.97,10.578425396690951,,,ワンルーム,4階 | 14.5万円 14.5万円 | ワンルーム 34.97m 2,https://suumo.jp/chintai/jnc_000105908196/?bc=100499277626
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,100506031603,東急大井町線 尾山台駅 3階建 築48年,東京都世田谷区深沢3,6.6万,66000.0,21.3,6.443250241621884,,,ワンルーム,3階 | 6.6万円 6.6万円 | ワンルーム 21.3m 2,https://suumo.jp/chintai/jnc_000106373117/?bc=100506031603
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,100505624848,東急東横線 自由が丘駅 2階建 築18年,東京都世田谷区深沢1,55万,550000.0,147.93,44.748826678081,,,3LDK,- | - 137.5万円 | 3LDK 147.93m 2,https://suumo.jp/chintai/jnc_000107004287/?bc=100505624848
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,100494323201,東急大井町線 尾山台駅 2階建 築67年,東京都世田谷区深沢3,6.1万,61000.0,33.57,10.1549253808097,,,1K,2階 | 6.1万円 - | 1K 33.57m 2,https://suumo.jp/chintai/jnc_000105578197/?bc=100494323201
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,100495253572,グリンデル深沢,東京都世田谷区深沢2,25万,250000.0,74.52,22.54230084533628,,,2LDK,1階 | 25万円 25万円 | 2LDK 74.52m 2,https://suumo.jp/chintai/jnc_000105689204/?bc=100495253572
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,100499188750,深沢三輪舎,東京都世田谷区深沢3,13万,130000.0,58.36,17.653900662021275,,,1LDK,3階 | - 13万円 | 1LDK 58.36m 2,https://suumo.jp/chintai/jnc_000102458351/?bc=100499188750
2026-05-26,2026-05-26T07:33:24+09:00,rent,賃貸,100503425579,世田谷区奥沢4丁目戸建,東京都世田谷区奥沢4,25万,250000.0,90.18,27.279451022979412,,,3LDK,1階 | 25万円 25万円 | 3LDK 90.18m 2,https://suumo.jp/chintai/jnc_000106645923/?bc=100503425579
