run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104996956/,Fullea奥沢,東京都世田谷区奥沢3,18.5万,185000.0,31.6,9.559000358462514,,,1LDK,3階 | - - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000104996956/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105196752/,東急目黒線 奥沢駅 3階建 新築,東京都世田谷区奥沢2,27.9万,279000.0,59.83,18.098575678696587,,,2LDK,1階 | 27.9万円 55.8万円 | 2LDK 59.83m 2,https://suumo.jp/chintai/jnc_000105196752/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106045215/,東急目黒線 奥沢駅 2階建 築16年,東京都世田谷区奥沢3,16.8万,168000.0,46.02,13.921050522039394,,,1LDK,2階 | 16.8万円 33.6万円 | 1LDK 46.02m 2,https://suumo.jp/chintai/jnc_000106045215/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105608468/,ウェルスクエアイズム奥沢,東京都世田谷区奥沢1,10.9万,109000.0,23.4,7.078500265443759,,,ワンルーム,3階 | 10.9万円 10.9万円 | ワンルーム 23.4m 2,https://suumo.jp/chintai/jnc_000105608468/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106073264/,奥沢1丁目戸建,東京都世田谷区奥沢1,27万,270000.0,87.77,26.55042599564097,,,3LDK,- | 27万円 27万円 | 3LDK 87.77m 2,https://suumo.jp/chintai/jnc_000106073264/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106061398/,Wood Space Okusawa,東京都世田谷区奥沢5,8.5万,85000.0,20.83,6.301075236290321,,,1K,1階 | 8.5万円 12.75万円 | 1K 20.83m 2,https://suumo.jp/chintai/jnc_000106061398/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106034522/,CHART HOUSE 自由が丘,東京都世田谷区奥沢2,16.9万,169000.0,48.66,14.719650551986893,,,1SDK,1階 | 16.9万円 16.9万円 | 1SDK 48.66m 2,https://suumo.jp/chintai/jnc_000106034522/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104989294/,アトリオフラッツ自由が丘イースト,東京都世田谷区奥沢2,14.5万,145000.0,25.33,7.662325287337198,,,1K,1階 | 14.5万円 - | 1K 25.33m 2,https://suumo.jp/chintai/jnc_000104989294/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104769675/,マコト・パレス,東京都世田谷区奥沢1,8.5万,85000.0,30.0,9.075000340312512,,,2DK,5階 | 4.25万円 8.5万円 | 2DK 30m 2,https://suumo.jp/chintai/jnc_000104769675/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105258132/,自由が丘ハイツ,東京都世田谷区奥沢2,8万,80000.0,22.08,6.679200250470008,,,ワンルーム,2階 | 8万円 8万円 | ワンルーム 22.08m 2,https://suumo.jp/chintai/jnc_000105258132/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105863952/,東急目黒線 奥沢駅 5階建 築42年,東京都世田谷区奥沢3,5.7万,57000.0,16.85,5.097125191142195,,,1K,4階 | 5.7万円 5.7万円 | 1K 16.85m 2,https://suumo.jp/chintai/jnc_000105863952/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105887855/,和宗奥沢ハイツ,東京都世田谷区奥沢3,10.4万,104000.0,31.3,9.468250355059388,,,ワンルーム,2階 | - - | ワンルーム 31.3m 2,https://suumo.jp/chintai/jnc_000105887855/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106019463/,ANON TERRACE奥沢,東京都世田谷区東玉川1,8.9万,89000.0,21.89,6.621725248314696,,,1K,2階 | 8.9万円 8.9万円 | 1K 21.89m 2,https://suumo.jp/chintai/jnc_000106019463/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106045303/,東急東横線 田園調布駅 3階建 築12年,東京都世田谷区玉川田園調布2,17.5万,175000.0,45.97,13.905925521472206,,,1LDK,3階 | 17.5万円 35万円 | 1LDK 45.97m 2,https://suumo.jp/chintai/jnc_000106045303/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105689084/,奥沢4丁目戸建,東京都世田谷区奥沢4,34万,340000.0,74.94,22.669350850100656,,,1SK,- | 34万円 34万円 | 1SK 74.94m 2,https://suumo.jp/chintai/jnc_000105689084/
2026-03-29,2026-03-29T06:51:12+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106061400/,ザ・パークハウス自由が丘フロント,東京都世田谷区奥沢5,41万,410000.0,62.07,18.77617570410659,,,2LDK,5階 | 41万円 41万円 | 2LDK 62.07m 2,https://suumo.jp/chintai/jnc_000106061400/
