run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105080882/,SUNNY COURT,東京都世田谷区奥沢2,9.6万,96000.0,27.94,8.451850316944387,,,1K,1階 | 9.6万円 9.6万円 | 1K 27.94m 2,https://suumo.jp/chintai/jnc_000105080882/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105843361/,日興パレス田園調布第2,東京都世田谷区東玉川1,6万,60000.0,18.63,5.63557521133407,,,ワンルーム,1階 | 6万円 6万円 | ワンルーム 18.63m 2,https://suumo.jp/chintai/jnc_000105843361/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106045214/,グランプラス奥沢,東京都世田谷区奥沢3,17万,170000.0,51.5,15.578750584203146,,,1LDK,2階 | 17万円 34万円 | 1LDK 51.5m 2,https://suumo.jp/chintai/jnc_000106045214/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106192219/,ライラック,東京都世田谷区東玉川1,27万,270000.0,143.46,43.39665162737444,,,2LDK,1階 | 54万円 27万円 | 2LDK 143.46m 2,https://suumo.jp/chintai/jnc_000106192219/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105608468/,ウェルスクエアイズム奥沢,東京都世田谷区奥沢1,10.9万,109000.0,23.4,7.078500265443759,,,ワンルーム,3階 | 10.9万円 10.9万円 | ワンルーム 23.4m 2,https://suumo.jp/chintai/jnc_000105608468/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104996956/,Fullea奥沢,東京都世田谷区奥沢3,18.5万,185000.0,31.6,9.559000358462514,,,1LDK,3階 | - - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000104996956/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105628280/,リラ奥沢,東京都世田谷区奥沢4,16万,160000.0,35.05,10.602625397598452,,,1LDK,2階 | 16万円 16万円 | 1LDK 35.05m 2,https://suumo.jp/chintai/jnc_000105628280/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106034522/,CHART HOUSE 自由が丘,東京都世田谷区奥沢2,16.9万,169000.0,48.66,14.719650551986893,,,1SDK,1階 | 16.9万円 16.9万円 | 1SDK 48.66m 2,https://suumo.jp/chintai/jnc_000106034522/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104824595/,グリーンパス奥沢,東京都世田谷区奥沢4,13.5万,135000.0,23.55,7.123875267145323,,,1DK,2階 | 13.5万円 - | 1DK 23.55m 2,https://suumo.jp/chintai/jnc_000104824595/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000103429177/,アリュール自由が丘,東京都世田谷区奥沢2,7.7万,77000.0,17.0,5.142500192843757,,,ワンルーム,4階 | - - | ワンルーム 17m 2,https://suumo.jp/chintai/jnc_000103429177/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104989294/,アトリオフラッツ自由が丘イースト,東京都世田谷区奥沢2,14.5万,145000.0,25.33,7.662325287337198,,,1K,1階 | 14.5万円 - | 1K 25.33m 2,https://suumo.jp/chintai/jnc_000104989294/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000085599973/,エスペランザ自由ヶ丘,東京都世田谷区奥沢3,7.8万,78000.0,20.09,6.077225227895946,,,ワンルーム,2階 | 7.8万円 7.8万円 | ワンルーム 20.09m 2,https://suumo.jp/chintai/jnc_000085599973/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106061398/,Wood Space Okusawa,東京都世田谷区奥沢5,8.5万,85000.0,20.83,6.301075236290321,,,1K,1階 | 8.5万円 12.75万円 | 1K 20.83m 2,https://suumo.jp/chintai/jnc_000106061398/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105873343/,ルクレ自由が丘,東京都目黒区自由が丘2,26万,260000.0,51.01,15.430525578644708,,,1LDK,B1-1階 | - - | 1LDK 51.01m 2,https://suumo.jp/chintai/jnc_000105873343/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106113311/,クレッセントSE.1,東京都世田谷区奥沢3,6万,60000.0,17.13,5.181825194318444,,,1K,2階 | - - | 1K 17.13m 2,https://suumo.jp/chintai/jnc_000106113311/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105689084/,奥沢4丁目戸建,東京都世田谷区奥沢4,34万,340000.0,74.94,22.669350850100656,,,1SK,- | 34万円 34万円 | 1SK 74.94m 2,https://suumo.jp/chintai/jnc_000105689084/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106199438/,ノーブル自由が丘,東京都世田谷区奥沢6,20万,200000.0,51.13,15.46682558000596,,,1LDK,2階 | 20万円 20万円 | 1LDK 51.13m 2,https://suumo.jp/chintai/jnc_000106199438/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106192137/,毛利ビル,東京都世田谷区奥沢3,6.5万,65000.0,23.65,7.154125268279697,,,1K,3階 | - - | 1K 23.65m 2,https://suumo.jp/chintai/jnc_000106192137/
2026-04-03,2026-04-03T06:57:28+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104962377/,レジディア自由が丘,東京都目黒区中根1,18.6万,186000.0,39.45,11.933625447510954,,,1LDK,4階 | 18.6万円 18.6万円 | 1LDK 39.45m 2,https://suumo.jp/chintai/jnc_000104962377/
