run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106460744/,SUNY COURT,東京都世田谷区奥沢2,9.4万,94000.0,27.94,8.451850316944387,,,1K,1階 | 9.4万円 9.4万円 | 1K 27.94m 2,https://suumo.jp/chintai/jnc_000106460744/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106854697/,CHEZ-SOI OKUSAWA2,東京都世田谷区奥沢4,11.7万,117000.0,36.22,10.956550410870639,,,1K,2階 | 11.7万円 11.7万円 | 1K 36.22m 2,https://suumo.jp/chintai/jnc_000106854697/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105562918/,世田谷区東玉川1丁目戸建,東京都世田谷区東玉川1,33万,330000.0,87.35,26.423375990876597,,,3LDK,1-3階 | 33万円 33万円 | 3LDK 87.35m 2,https://suumo.jp/chintai/jnc_000105562918/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105924297/,東急目黒線 奥沢駅 3階建 築16年,東京都世田谷区東玉川1,33万,330000.0,87.35,26.423375990876597,,,2SLDK,1-3階 | 33万円 33万円 | 2SLDK 87.35m 2,https://suumo.jp/chintai/jnc_000105924297/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106870689/,奥沢1丁目N邸,東京都世田谷区奥沢1,34.5万,345000.0,86.32,26.111800979192534,,,2LDK,- | 34.5万円 34.5万円 | 2LDK 86.32m 2,https://suumo.jp/chintai/jnc_000106870689/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104996962/,東急目黒線 奥沢駅 5階建 新築,東京都世田谷区奥沢3,18.7万,187000.0,31.6,9.559000358462514,,,1LDK,4階 | - - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000104996962/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104989294/,アトリオフラッツ自由が丘イースト,東京都世田谷区奥沢2,14.5万,145000.0,25.33,7.662325287337198,,,1K,1階 | 14.5万円 - | 1K 25.33m 2,https://suumo.jp/chintai/jnc_000104989294/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000055887499/,ラフィネ自由が丘,東京都世田谷区奥沢3,8.6万,86000.0,23.18,7.011950262948134,,,1K,1階 | 8.6万円 8.6万円 | 1K 23.18m 2,https://suumo.jp/chintai/jnc_000055887499/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106863051/,パティオ奥沢,東京都世田谷区奥沢3,7万,70000.0,20.0,6.050000226875008,,,ワンルーム,2階 | 7万円 - | ワンルーム 20m 2,https://suumo.jp/chintai/jnc_000106863051/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106870690/,Reve Residence 自由が丘,東京都世田谷区奥沢3,12.1万,121000.0,20.01,6.053025226988446,,,1K,2階 | - - | 1K 20.01m 2,https://suumo.jp/chintai/jnc_000106870690/
2026-05-02,2026-05-02T07:10:07+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106863050/,奥沢ガレージハウス,東京都世田谷区奥沢1,47.3万,473000.0,84.29,25.497725956164725,,,ワンルーム,1階 | 47.3万円 - | ワンルーム 84.29m 2,https://suumo.jp/chintai/jnc_000106863050/
