run_date,fetched_at,category,sub_category,listing_id,title,address,price_text,price_yen,area_sqm,area_tsubo,unit_price_per_sqm,unit_price_per_tsubo,layout_text,detail_text,detail_url
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105608468/,ウェルスクエアイズム奥沢,東京都世田谷区奥沢1,10.9万,109000.0,23.4,7.078500265443759,,,ワンルーム,3階 | 10.9万円 10.9万円 | ワンルーム 23.4m 2,https://suumo.jp/chintai/jnc_000105608468/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106019463/,ANON TERRACE奥沢,東京都世田谷区東玉川1,8.9万,89000.0,21.89,6.621725248314696,,,1K,2階 | 8.9万円 8.9万円 | 1K 21.89m 2,https://suumo.jp/chintai/jnc_000106019463/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106061396/,奥沢2丁目N邸,東京都世田谷区奥沢2,33万,330000.0,121.41,36.72652637724474,,,3SLDK,- | 33万円 33万円 | 3SLDK 121.41m 2,https://suumo.jp/chintai/jnc_000106061396/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106045213/,グランプラス奥沢,東京都世田谷区奥沢3,16.8万,168000.0,46.02,13.921050522039394,,,1LDK,2階 | 16.8万円 33.6万円 | 1LDK 46.02m 2,https://suumo.jp/chintai/jnc_000106045213/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000045042207/,東急目黒線 奥沢駅 4階建 築8年,東京都世田谷区奥沢1,10.5万,105000.0,22.61,6.8395252564821964,,,1K,4階 | 10.5万円 10.5万円 | 1K 22.61m 2,https://suumo.jp/chintai/jnc_000045042207/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000096255540/,trias441,東京都世田谷区奥沢4,10.5万,105000.0,18.05,5.460125204754695,,,1DK,2階 | - - | 1DK 18.05m 2,https://suumo.jp/chintai/jnc_000096255540/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104996956/,Fullea奥沢,東京都世田谷区奥沢3,18.5万,185000.0,31.6,9.559000358462514,,,1LDK,3階 | - - | 1LDK 31.6m 2,https://suumo.jp/chintai/jnc_000104996956/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000105807216/,パークガーデン,東京都世田谷区奥沢2,16万,160000.0,33.68,10.188200382057513,,,1LDK,2階 | 16万円 - | 1LDK 33.68m 2,https://suumo.jp/chintai/jnc_000105807216/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104989294/,アトリオフラッツ自由が丘イースト,東京都世田谷区奥沢2,14.5万,145000.0,25.33,7.662325287337198,,,1K,1階 | 14.5万円 - | 1K 25.33m 2,https://suumo.jp/chintai/jnc_000104989294/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000104769675/,マコト・パレス,東京都世田谷区奥沢1,8.5万,85000.0,30.0,9.075000340312512,,,2DK,5階 | 4.25万円 8.5万円 | 2DK 30m 2,https://suumo.jp/chintai/jnc_000104769675/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000106061398/,Wood Space Okusawa,東京都世田谷区奥沢5,8.5万,85000.0,20.83,6.301075236290321,,,1K,1階 | 8.5万円 12.75万円 | 1K 20.83m 2,https://suumo.jp/chintai/jnc_000106061398/
2026-03-28,2026-03-28T06:55:46+09:00,rent,賃貸,https://suumo.jp/chintai/jnc_000103429177/,アリュール自由が丘,東京都世田谷区奥沢2,7.7万,77000.0,17.0,5.142500192843757,,,ワンルーム,4階 | - - | ワンルーム 17m 2,https://suumo.jp/chintai/jnc_000103429177/
